Internal ID,Name,Display Name,Description,Type,Sales Type,CATEGORY,SUB-CATEGORY,PROFIT CENTER,BRAND
19507,PCKG_OH_MU_Scent Body Fragrance Crimson Tide 100ml,PCKG_OH_MU_Scent Body Fragrance Crimson Tide 100ml,,Non-inventory Item,,Make-up,,CMAK01,
19503,PCKG_OH_MU_Scent Body Fragrance Midnight Cool 100ml,PCKG_OH_MU_Scent Body Fragrance Midnight Cool 100ml,,Non-inventory Item,,Make-up,,CMAK01,
19505,PCKG_OH_MU_Scent Body Fragrance Ultramarine 100ml,PCKG_OH_MU_Scent Body Fragrance Ultramarine 100ml,,Non-inventory Item,,Make-up,,CMAK01,
6936,PCKG_OH_NC,PCKG_OH_NC,,Non-inventory Item,,Nail Care,,CNAI01,
26288,PCKG_OH_NC_BB Nails 8ML,PCKG_OH_NC_BB Nails 8ML,,Non-inventory Item,,Nail Care,,CNAI01,
29523,PCKG_OH_NC_BB Nails 8ML_2,PCKG_OH_NC_BB Nails 8ML_2,,Non-inventory Item,,Nail Care,,CNAI01,
29525,PCKG_OH_NC_BB Nails 8ML_3,PCKG_OH_NC_BB Nails 8ML_3,,Non-inventory Item,,Nail Care,,CNAI01,
21949,"PCKG_OH_NC_Bobbie Nail It, Girl! Gift Set","PCKG_OH_NC_Bobbie Nail It, Girl! Gift Set",,Non-inventory Item,,Nail Care,,,
16178,PCKG_OH_NC_Bobbie Nails Cuticle Soft 120ML,PCKG_OH_NC_Bobbie Nails Cuticle Soft 120ML,,Non-inventory Item,,Nail Care,,CNAI01,
16184,PCKG_OH_NC_Bobbie Nails Cuticle Soft 1GAL,PCKG_OH_NC_Bobbie Nails Cuticle Soft 1GAL,,Non-inventory Item,,Nail Care,,CNAI01,
16180,PCKG_OH_NC_Bobbie Nails Cuticle Soft 275ML,PCKG_OH_NC_Bobbie Nails Cuticle Soft 275ML,,Non-inventory Item,,Nail Care,,CNAI01,
16174,PCKG_OH_NC_Bobbie Nails Cuticle Soft 30ML,PCKG_OH_NC_Bobbie Nails Cuticle Soft 30ML,,Non-inventory Item,,Nail Care,,CNAI01,
16182,PCKG_OH_NC_Bobbie Nails Cuticle Soft 520ML,PCKG_OH_NC_Bobbie Nails Cuticle Soft 520ML,,Non-inventory Item,,Nail Care,,CNAI01,
16176,PCKG_OH_NC_Bobbie Nails Cuticle Soft 60ML,PCKG_OH_NC_Bobbie Nails Cuticle Soft 60ML,,Non-inventory Item,,Nail Care,,CNAI01,
16190,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 120ML,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 120ML,,Non-inventory Item,,Nail Care,,CNAI01,
16196,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 1GAL,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 1GAL,,Non-inventory Item,,Nail Care,,CNAI01,
16192,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 275ML,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 275ML,,Non-inventory Item,,Nail Care,,CNAI01,
16186,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 30ML,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 30ML,,Non-inventory Item,,Nail Care,,CNAI01,
16194,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 520ML,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 520ML,,Non-inventory Item,,Nail Care,,CNAI01,
16188,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 60ML,PCKG_OH_NC_Bobbie Nails Cuticle Soft Classic 60ML,,Non-inventory Item,,Nail Care,,CNAI01,
16204,PCKG_OH_NC_Bobbie Nails Cuticle Tint 1GAL,PCKG_OH_NC_Bobbie Nails Cuticle Tint 1GAL,,Non-inventory Item,,Nail Care,,CNAI01,
16202,PCKG_OH_NC_Bobbie Nails Cuticle Tint 1L,PCKG_OH_NC_Bobbie Nails Cuticle Tint 1L,,Non-inventory Item,,Nail Care,,CNAI01,
16198,PCKG_OH_NC_Bobbie Nails Cuticle Tint 30ML,PCKG_OH_NC_Bobbie Nails Cuticle Tint 30ML,,Non-inventory Item,,Nail Care,,CNAI01,
16200,PCKG_OH_NC_Bobbie Nails Cuticle Tint 60ML,PCKG_OH_NC_Bobbie Nails Cuticle Tint 60ML,,Non-inventory Item,,Nail Care,,CNAI01,
16210,PCKG_OH_NC_Bobbie Nails NPR Classic 120ML,PCKG_OH_NC_Bobbie Nails NPR Classic 120ML,,Non-inventory Item,,Nail Care,,CNAI01,
16218,PCKG_OH_NC_Bobbie Nails NPR Classic 1GAL,PCKG_OH_NC_Bobbie Nails NPR Classic 1GAL,,Non-inventory Item,,Nail Care,,CNAI01,
16216,PCKG_OH_NC_Bobbie Nails NPR Classic 1L,PCKG_OH_NC_Bobbie Nails NPR Classic 1L,,Non-inventory Item,,Nail Care,,CNAI01,
16212,PCKG_OH_NC_Bobbie Nails NPR Classic 275ML,PCKG_OH_NC_Bobbie Nails NPR Classic 275ML,,Non-inventory Item,,Nail Care,,CNAI01,
16206,PCKG_OH_NC_Bobbie Nails NPR Classic 30ML,PCKG_OH_NC_Bobbie Nails NPR Classic 30ML,,Non-inventory Item,,Nail Care,,CNAI01,
16214,PCKG_OH_NC_Bobbie Nails NPR Classic 520ML,PCKG_OH_NC_Bobbie Nails NPR Classic 520ML,,Non-inventory Item,,Nail Care,,CNAI01,
16208,PCKG_OH_NC_Bobbie Nails NPR Classic 60ML,PCKG_OH_NC_Bobbie Nails NPR Classic 60ML,,Non-inventory Item,,Nail Care,,CNAI01,
16224,PCKG_OH_NC_Bobbie Nails NPR F30 120ML,PCKG_OH_NC_Bobbie Nails NPR F30 120ML,,Non-inventory Item,,Nail Care,,CNAI01,
16232,PCKG_OH_NC_Bobbie Nails NPR F30 1GAL,PCKG_OH_NC_Bobbie Nails NPR F30 1GAL,,Non-inventory Item,,Nail Care,,CNAI01,
16230,PCKG_OH_NC_Bobbie Nails NPR F30 1L,PCKG_OH_NC_Bobbie Nails NPR F30 1L,,Non-inventory Item,,Nail Care,,CNAI01,
16226,PCKG_OH_NC_Bobbie Nails NPR F30 275ML,PCKG_OH_NC_Bobbie Nails NPR F30 275ML,,Non-inventory Item,,Nail Care,,CNAI01,
16220,PCKG_OH_NC_Bobbie Nails NPR F30 30ML,PCKG_OH_NC_Bobbie Nails NPR F30 30ML,,Non-inventory Item,,Nail Care,,CNAI01,
16228,PCKG_OH_NC_Bobbie Nails NPR F30 520ML,PCKG_OH_NC_Bobbie Nails NPR F30 520ML,,Non-inventory Item,,Nail Care,,CNAI01,
16222,PCKG_OH_NC_Bobbie Nails NPR F30 60ML,PCKG_OH_NC_Bobbie Nails NPR F30 60ML,,Non-inventory Item,,Nail Care,,CNAI01,
16168,PCKG_OH_NC_Bobie Nails 15ML,PCKG_OH_NC_Bobie Nails 15ML,,Non-inventory Item,,Nail Care,,CNAI01,
20219,PCKG_OH_NC_Bobie Nails 30ML,PCKG_OH_NC_Bobie Nails 30ML,,Non-inventory Item,,Nail Care,,CNAI01,
16170,PCKG_OH_NC_Bobie Nails 500ML,PCKG_OH_NC_Bobie Nails 500ML,,Non-inventory Item,,Nail Care,,CNAI01,
16240,PCKG_OH_NC_Chic Nail Color 10ML,PCKG_OH_NC_Chic Nail Color 10ML,,Non-inventory Item,,Nail Care,,CNAI01,
16236,PCKG_OH_NC_Chic Nail Color 11ML,PCKG_OH_NC_Chic Nail Color 11ML,,Non-inventory Item,,Nail Care,,CNAI01,
16238,PCKG_OH_NC_Chic Nail Color 13ML,PCKG_OH_NC_Chic Nail Color 13ML,,Non-inventory Item,,Nail Care,,CNAI01,
25077,PCKG_OH_NC_Chic  FNNP Trio Pack Set A 7ML,PCKG_OH_NC_Chic  FNNP Trio Pack Set A 7ML,,Non-inventory Item,,Nail Care,,CNAI01,
25079,PCKG_OH_NC_Chic  FNNP Trio Pack Set B 7ML,PCKG_OH_NC_Chic  FNNP Trio Pack Set B 7ML,,Non-inventory Item,,Nail Care,,CNAI01,
25081,PCKG_OH_NC_Chic  FNNP Trio Pack Set C 7ML,PCKG_OH_NC_Chic  FNNP Trio Pack Set C 7ML,,Non-inventory Item,,Nail Care,,CNAI01,
16172,PCKG_OH_NC_Cuticle Soft Spray 20ML,PCKG_OH_NC_Cuticle Soft Spray 20ML,,Non-inventory Item,,Nail Care,,CNAI01,
19501,PCKG_OH_NC_Cuticle Tint Spray 20ML,PCKG_OH_NC_Cuticle Tint Spray 20ML,,Non-inventory Item,,Nail Care,,CNAI01,
16244,PCKG_OH_NC_FA Antibacterial Foot Blush 60ML,PCKG_OH_NC_FA Antibacterial Foot Blush 60ML,,Non-inventory Item,,Nail Care,,CNAI01,
28519,PCKG_OH_NC_FA By Chic Sports Active Foot Spray 100ML,PCKG_OH_NC_FA By Chic Sports Active Foot Spray 100ML,,Non-inventory Item,,Nail Care,,CNAI01,
16246,PCKG_OH_NC_FA Deodorizing Foot Blush 60ML,PCKG_OH_NC_FA Deodorizing Foot Blush 60ML,,Non-inventory Item,,Nail Care,,CNAI01,
16248,PCKG_OH_NC_FA Deodorizing Foot Spray 60ML,PCKG_OH_NC_FA Deodorizing Foot Spray 60ML,,Non-inventory Item,,Nail Care,,CNAI01,
16250,PCKG_OH_NC_FA Mineral Foot Spray 60ML,PCKG_OH_NC_FA Mineral Foot Spray 60ML,,Non-inventory Item,,Nail Care,,CNAI01,
16234,PCKG_OH_NC_Nail Polish Solvent 30ML,PCKG_OH_NC_Nail Polish Solvent 30ML,,Non-inventory Item,,Nail Care,,CNAI01,
17075,PCKG_OH_NC_Rain Nail Polish 11ML,PCKG_OH_NC_Rain Nail Polish 11ML,,Non-inventory Item,,Nail Care,,CNAI01,
16242,PCKG_OH_NC_Rain Nail Polish 8ML,PCKG_OH_NC_Rain Nail Polish 8ML,,Non-inventory Item,,Nail Care,,CNAI01,
16166,PCKG_OH_NC_Ultra Shine 12ML,PCKG_OH_NC_Ultra Shine 12ML,,Non-inventory Item,,Nail Care,,CNAI01,
16164,PCKG_OH_NC_Ultra Shine 12ML Promo Bundle,PCKG_OH_NC_Ultra Shine 12ML Promo Bundle,,Non-inventory Item,,Nail Care,,CNAI01,
6941,PCKG_OH_PL,PCKG_OH_PL,,Non-inventory Item,,Private Label,,CPRI01,
16354,PCKG_OH_PL_MC Body Mist Blue Kiss 50ML,PCKG_OH_PL_MC Body Mist Blue Kiss 50ML,,Non-inventory Item,,Private Label,,CPRI01,
16356,PCKG_OH_PL_MC Body Mist Pink Rush 50ML,PCKG_OH_PL_MC Body Mist Pink Rush 50ML,,Non-inventory Item,,Private Label,,CPRI01,
16358,PCKG_OH_PL_MC Body Mist Vanilla Bean 50ML,PCKG_OH_PL_MC Body Mist Vanilla Bean 50ML,,Non-inventory Item,,Private Label,,CPRI01,
16342,PCKG_OH_PL_MC Diswashing Liq. Calamansi 250ml,PCKG_OH_PL_MC Diswashing Liq. Calamansi 250ml,,Non-inventory Item,,Private Label,,CPRI01,
16344,PCKG_OH_PL_MC Diswashing Liq. Lemon 250ml,PCKG_OH_PL_MC Diswashing Liq. Lemon 250ml,,Non-inventory Item,,Private Label,,CPRI01,
16346,PCKG_OH_PL_MC Finger Nail Clipper in a Tub,PCKG_OH_PL_MC Finger Nail Clipper in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16348,PCKG_OH_PL_MC Hand Sant. Spray 50ML,PCKG_OH_PL_MC Hand Sant. Spray 50ML,,Non-inventory Item,,Private Label,,CPRI01,
16350,PCKG_OH_PL_MC Hand Sant. Spray Vanilla Bean 50ML,PCKG_OH_PL_MC Hand Sant. Spray Vanilla Bean 50ML,,Non-inventory Item,,Private Label,,CPRI01,
16360,PCKG_OH_PL_MC Purifying Handwash 500ML,PCKG_OH_PL_MC Purifying Handwash 500ML,,Non-inventory Item,,Private Label,,CPRI01,
16352,PCKG_OH_PL_MC Sweet Escape Massage Oil 50ML,PCKG_OH_PL_MC Sweet Escape Massage Oil 50ML,,Non-inventory Item,,Private Label,,CPRI01,
16374,PCKG_OH_PL_NPR (Beauty Kingdom) 1GAL,PCKG_OH_PL_NPR (Beauty Kingdom) 1GAL,,Non-inventory Item,,Private Label,,CPRI01,
16362,PCKG_OH_PL_Robinsons S.Saver FNC in a Tub,PCKG_OH_PL_Robinsons S.Saver FNC in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16364,PCKG_OH_PL_Robinsons S.Saver Nail File w/Case in a Tub,PCKG_OH_PL_Robinsons S.Saver Nail File w/Case in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16366,PCKG_OH_PL_Robinsons S.Saver Safety Scissors in a Tub,PCKG_OH_PL_Robinsons S.Saver Safety Scissors in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16368,PCKG_OH_PL_Robinsons S.Saver Scissors Tweezer in a Tub,PCKG_OH_PL_Robinsons S.Saver Scissors Tweezer in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16370,PCKG_OH_PL_Robinsons S.Saver Straight Edge TNC in a Tub,PCKG_OH_PL_Robinsons S.Saver Straight Edge TNC in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16372,PCKG_OH_PL_Robinsons S.Saver TNC in a Tub,PCKG_OH_PL_Robinsons S.Saver TNC in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16376,PCKG_OH_PL_Surebuy FNC in a Tub,PCKG_OH_PL_Surebuy FNC in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16378,PCKG_OH_PL_Surebuy Nail File w/Case in a Tub,PCKG_OH_PL_Surebuy Nail File w/Case in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16380,PCKG_OH_PL_Surebuy Safety Scissors in a Tub,PCKG_OH_PL_Surebuy Safety Scissors in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16382,PCKG_OH_PL_Surebuy Scissors Tweezer in a Tub,PCKG_OH_PL_Surebuy Scissors Tweezer in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16384,PCKG_OH_PL_Surebuy Straight Edge TNC in a Tub,PCKG_OH_PL_Surebuy Straight Edge TNC in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
16386,PCKG_OH_PL_Surebuy TNC in a Tub,PCKG_OH_PL_Surebuy TNC in a Tub,,Non-inventory Item,,Private Label,,CPRI01,
6940,PCKG_OH_RET,PCKG_OH_RET,,Non-inventory Item,,HHH - Retail,,CRET01,
16414,PCKG_OH_RET_BB Ess. Anti. H.Wash Fresh Petals 1L,PCKG_OH_RET_BB Ess. Anti. H.Wash Fresh Petals 1L,,Non-inventory Item,,HHH - Retail,,CRET01,
16412,PCKG_OH_RET_BB Ess. Anti. H.Wash Mandarin Fresh 1L,PCKG_OH_RET_BB Ess. Anti. H.Wash Mandarin Fresh 1L,,Non-inventory Item,,HHH - Retail,,CRET01,
16406,PCKG_OH_RET_BB Ess. Hand Sanitizer Spray 250ML,PCKG_OH_RET_BB Ess. Hand Sanitizer Spray 250ML,,Non-inventory Item,,HHH - Retail,,CRET01,
16404,PCKG_OH_RET_BB Ess. Hand Sanitizer Spray 60ML,PCKG_OH_RET_BB Ess. Hand Sanitizer Spray 60ML,,Non-inventory Item,,HHH - Retail,,CRET01,
16410,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL,,Non-inventory Item,,HHH - Retail,,CRET01,
16420,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB1,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB1,,Non-inventory Item,,HHH - Retail,,CRET01,
30236,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB10,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB10,,Non-inventory Item,,HHH - Retail,,CRET01,
30238,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB11,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB11,,Non-inventory Item,,HHH - Retail,,CRET01,
16422,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB2,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB2,,Non-inventory Item,,HHH - Retail,,CRET01,
20618,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB3,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB3,,Non-inventory Item,,HHH - Retail,,CRET01,
21951,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB4,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB4,,Non-inventory Item,,HHH - Retail,,,
25777,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB5,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB5,,Non-inventory Item,,HHH - Retail,,CRET01,
25779,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB6,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB6,,Non-inventory Item,,HHH - Retail,,CRET01,
26899,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB7,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB7,,Non-inventory Item,,HHH - Retail,,CRET01,
29332,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB8,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB8,,Non-inventory Item,,HHH - Retail,,CRET01,
29334,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB9,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 1GAL PB9,,Non-inventory Item,,HHH - Retail,,CRET01,
16408,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML,,Non-inventory Item,,HHH - Retail,,CRET01,
16416,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB1,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB1,,Non-inventory Item,,HHH - Retail,,CRET01,
29328,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB10,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB10,,Non-inventory Item,,HHH - Retail,,CRET01,
29330,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB11,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB11,,Non-inventory Item,,HHH - Retail,,CRET01,
16418,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB2,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB2,,Non-inventory Item,,HHH - Retail,,CRET01,
25781,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB3,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB3,,Non-inventory Item,,HHH - Retail,,CRET01,
26895,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB4,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB4,,Non-inventory Item,,HHH - Retail,,CRET01,
26897,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB5,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB5,,Non-inventory Item,,HHH - Retail,,CRET01,
29320,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB6,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB6,,Non-inventory Item,,HHH - Retail,,CRET01,
29322,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB7,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB7,,Non-inventory Item,,HHH - Retail,,CRET01,
29324,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB8,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB8,,Non-inventory Item,,HHH - Retail,,CRET01,
29326,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB9,PCKG_OH_RET_BB Ess. Isop. Alcohol 70% Soln 500ML PB9,,Non-inventory Item,,HHH - Retail,,CRET01,
17292,S4713100000001,SFG CCC   INAC 1GAL AF FRESH KITCHEN,CCC AIR FRESHENER WITH ODOR ABSORBER 1GAL IN FRESH KITCHEN,Assembly,,HHH - Industrial,Air Care,,CCC
17293,S4713100000002,SFG CCC   INAC 1GAL AF PINK GRAPEFRUIT,CCC AIR FRESHENER WITH ODOR ABSORBER 1GAL IN PINK GRAPEFRUIT,Assembly,,HHH - Industrial,Air Care,,CCC
17294,S4713400000003,SFG CCC INSC 1GAL GREASE REMOVER,CCC GREASE REMOVER 1GAL,Assembly,,HHH - Industrial,,,
17295,S4713400000005,SFG CCC INSC 1GAL DISINFECTANT QUAT,CCC LIQUID QUAT AMMONIUM DISINFECTANT 1GAL,Assembly,,HHH - Industrial,Surface Care,,CCC
17482,S4713700000001,SFG MYCHCEINDW 250ML D LIQUID CALAMANSI,MYCHOICE DISHWASHING LIQUID 250ML IN CALAMANSI,Assembly,,Private Label,Dishwashing,,MyChoice
17483,S4713700000002,SFG MYCHCEINDW 250ML D LIQUID LEMON,MYCHOICE DISHWASHING LIQUID 250ML IN LEMON,Assembly,,Private Label,Dishwashing,,MyChoice
17230,S5313111000001,SFG BOBBIEFNNP 12ML US AFTERGLOW,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN AFTERGLOW,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17202,S5313111000002,SFG BOBBIEFNNP 12ML US BARE,SFG BOBBIEFNNP 12ML US BARE,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17231,S5313111000003,SFG BOBBIEFNNP 12ML US CAFÉ,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN CAFÉ,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17232,S5313111000004,SFG BOBBIEFNNP 12ML US FRINGE,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN FRINGE,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17203,S5313111000005,SFG BOBBIEFNNP 12ML US GLEAM,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN GLEAM,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17204,S5313111000006,SFG BOBBIEFNNP 12ML US KOHL,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN KOHL,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17233,S5313111000007,SFG BOBBIEFNNP 12ML US MUDLY DRAMATIC,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN DRAMATIC,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17234,S5313111000008,SFG BOBBIEFNNP 12ML US NAUGHTY NUDE,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN NUDE,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17235,S5313111000009,SFG BOBBIEFNNP 12ML US PURE WHITE,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN WHITE,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17236,S5313111000010,SFG BOBBIEFNNP 12ML US PUSSY RED,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN RED,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17205,S5313111000011,SFG BOBBIEFNNP 12ML US SEDUCTIVE COCOA,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN COCOA,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17206,S5313111000012,SFG BOBBIEFNNP 12ML US VAMP,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN VAMP,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17237,S5313111000023,SFG BOBBIEFNNP 12ML US MERMAID PARADE,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN MERMAID PARADE,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17238,S5313111000024,SFG BOBBIEFNNP 12ML US NIGHTHAWK,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN NIGHTHAWK,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17239,S5313111000025,SFG BOBBIEFNNP 12ML US SAND STORM,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN SAND STORM,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17240,S5313111000026,SFG BOBBIEFNNP 12ML US CHERRY SKIES,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN CHERRY SKIES,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17241,S5313111000027,SFG BOBBIEFNNP 12ML US TEA & COOKIES,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN TEA & COOKIES,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17242,S5313111000028,SFG BOBBIEFNNP 12ML US KITTEN HEELS,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN KITTEN HEELS,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17243,S5313111000029,SFG BOBBIEFNNP 12ML US SILVER FOX,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN SILVER FOX,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17244,S5313111000030,SFG BOBBIEFNNP 12ML US REAL STUNNER,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN REAL STUNNER,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17245,S5313111000031,SFG BOBBIEFNNP 12ML US JET SET VIOLET,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN JET SET VIOLET,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17246,S5313111000032,SFG BOBBIEFNNP 12ML US MIDNIGHT MUSE,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN MIDNIGHT MUSE,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17247,S5313111000033,SFG BOBBIEFNNP 12ML US OLIVE YOU,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN OLIVE YOU,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17248,S5313111000034,SFG BOBBIEFNNP 12ML US POISON APPLE,BOBBIE NAILS 12ML ULTRASHINE COLLECTION IN POISON APPLE,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
17249,S5313111000035,SFG BOBBIEFNNP BASE COAT,BOBBIE NAILS NAIL BASICS BASE COAT,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17617,S5313111000037,SFG BOBBIEFNNP QD QUICK DRY,BOBBIE NAILS NAIL BASICS QD - QUICK DRY & CUTICLE CONDIITIONER IN ONE,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17619,S5313111000039,SFG BOBBIEFNNP SHEER,BOBBIE NAILS NAIL BASICS SHEER,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
17621,S5313111000041,SFG BOBBIEFNNP FAST DRY TOP COAT,BOBBIE NAILS NAIL BASICS SUPER FAST DRY TOP COAT,Assembly,,Nail Care,Nail Polish,CNAI01,Bobbie Nails
26184,S5313111000075,SFG BOBBIEFNNP 8ML FIERCE,BOBBIE NAILS 8ML IN FIERCE,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
26185,S5313111000076,SFG BOBBIEFNNP 8ML GLAM,BOBBIE NAILS 8ML IN GLAM,Assembly,,Nail Care,Nail Polish,,Bobbie Nails
