Internal ID,Internal ID,ID,STORE CODE,Name,Top Level Parent,ID,Name,Company Name,Business Style,Philippines Business Style,Status,Billing Address 1,Billing City,Billing State/Province,Billing Zip,Date Created
9139,9139,CWATS01KR1X2358,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS CITYMALL KORONADAL-2358,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS CITYMALL KORONADAL-2358,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9140,9140,CWATS01L24X0270,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CITY LIPA DEPARTMENT STORE-270,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CITY LIPA DEPARTMENT STORE-270,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9141,9141,CWATS01LA1X1700,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS CSI LUBAO DAGUPAN-1700,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS CSI LUBAO DAGUPAN-1700,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9142,9142,CWATS01LA2X1959,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LAPERAL APARTMENTS MANILA-1959,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LAPERAL APARTMENTS MANILA-1959,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9143,9143,CWATS01LA3X0287,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CITY LIPA 1 - 287,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CITY LIPA 1 - 287,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9144,9144,CWATS01LA5X0023,023,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CITY CLARK DEPARTMENT STORE-023,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CITY CLARK DEPARTMENT STORE-023,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",MNLA,,14-Dec-2021 1:38 pm
9145,9145,CWATS01LA6X0272,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CITY CLARK-272,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CITY CLARK-272,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9146,9146,CWATS01LB1X2008,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS ROBINSONS PLACE LIPA-2008,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS ROBINSONS PLACE LIPA-2008,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9147,9147,CWATS01LB2X1988,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS ROBINSONS TOWN MALL LOS BANOS-1988,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS ROBINSONS TOWN MALL LOS BANOS-1988,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9148,9148,CWATS01LB3X3939,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LOUBELLE 2 BLDG-3939,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LOUBELLE 2 BLDG-3939,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9149,9149,CWATS01LB4X0275,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CITY CALAMBA DEPARTMENT STORE-275,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CITY CALAMBA DEPARTMENT STORE-275,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9150,9150,CWATS01LC1X1095,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LUCKY CHINATOWN-1095,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LUCKY CHINATOWN-1095,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
14403,14403,CWATS01LC1X5457,5457,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LUCKY CHINA TOWN MALL 2 MANILA-5457,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LUCKY CHINA TOWN MALL 2 MANILA-5457,,WATSONS,CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER, WACK WACK GREENHILLS",MANDALUYONG CITY,,0,10-Oct-2023 8:49 am
9151,9151,CWATS01LC2X0438,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CENTER LAS PINAS-438,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CENTER LAS PINAS-438,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9152,9152,CWATS01LD1X2618,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LUCENA DOWNTOWN-2618,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LUCENA DOWNTOWN-2618,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9153,9153,CWATS01LE1X0131,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CITY LUCENA 1 - 131,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CITY LUCENA 1 - 131,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9154,9154,CWATS01LE2X0130,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CITY LUCENA DEPARTMENT STORE-130,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CITY LUCENA DEPARTMENT STORE-130,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9155,9155,CWATS01LE3X2260,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CENTER LEMERY MALL-2260,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CENTER LEMERY MALL-2260,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9156,9156,CWATS01LG1X2552,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CITY LEGAZPI DEPARTMENT STORE-2552,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CITY LEGAZPI DEPARTMENT STORE-2552,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9157,9157,CWATS01LG2X2996,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS A. MABINI SAN PABLO LAGUNA-2996,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS A. MABINI SAN PABLO LAGUNA-2996,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9158,9158,CWATS01LI1X0385,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS 2F ROBINSONS PLACE ILOILO-385,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS 2F ROBINSONS PLACE ILOILO-385,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9900,9900,CWATS01LJ1X4399,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LAFAJADE BLDG. TABANG-4399,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LAFAJADE BLDG. TABANG-4399,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,7-Jun-2022 9:42 am
9159,9159,CWATS01LK1X0212,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LIMKETKAI CENTER-212,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LIMKETKAI CENTER-212,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9160,9160,CWATS01LL1X1499,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM HYPERMARKET LAPU-LAPU-1499,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM HYPERMARKET LAPU-LAPU-1499,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9161,9161,CWATS01LL2X0444,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM CITY BALIWAG 1- 444,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM CITY BALIWAG 1- 444,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9162,9162,CWATS01LL3X3634,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS JTO 2 MARIBAGO-3634,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS JTO 2 MARIBAGO-3634,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9163,9163,CWATS01LM1X2682,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS MULTINATIONAL VILLAGE-2682,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS MULTINATIONAL VILLAGE-2682,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9164,9164,CWATS01LM2X3997,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS MIRANDA BLDG LEMERY-3997,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS MIRANDA BLDG LEMERY-3997,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9922,9922,CWATS01LM3X4443,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LMJ QUEZON-4443,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LMJ QUEZON-4443,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,30-Jun-2022 2:48 pm
9165,9165,CWATS01LN1X0317,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM LANANG PREMIER 1 - 317,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM LANANG PREMIER 1 - 317,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9166,9166,CWATS01LN2X0258,0258,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS WALTER MART GEN. TRIAS-0258,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS WALTER MART GEN. TRIAS-0258,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",MNLA,,14-Dec-2021 1:38 pm
9167,9167,CWATS01LO1X4073,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LAO BLDG TAGUM-4073,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LAO BLDG TAGUM-4073,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9168,9168,CWATS01LP1X1314,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LEE PLAZA DUMAGUETE-1314,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LEE PLAZA DUMAGUETE-1314,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9169,9169,CWATS01LP2X0257,257,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS WALTER MART GAPAN-0257,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS WALTER MART GAPAN-0257,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",MNLA,,14-Dec-2021 1:38 pm
9170,9170,CWATS01LP3X1270,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LUMINA POINT-1270,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LUMINA POINT-1270,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9171,9171,CWATS01LR1X1469,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SM LIGHT MALL-1469,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SM LIGHT MALL-1469,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9921,9921,CWATS01LS1X4458,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LEE BLDG. SOGOD-4458,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LEE BLDG. SOGOD-4458,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,30-Jun-2022 2:39 pm
14393,14393,CWATS01LS1X5446,5446,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS NAT'L HWAY LANDAYAN SAN PEDRO-5446,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS NAT'L HWAY LANDAYAN SAN PEDRO-5446,,WATSONS,CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER, WACK WACK GREENHILLS",MANDALUYONG CITY,Metro Manila,0,10-Oct-2023 8:49 am
9172,9172,CWATS01LU1X1759,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS GAISANO CAPITAL SURIGAO-1759,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS GAISANO CAPITAL SURIGAO-1759,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
12820,12820,CWATS01LU1X5023,,"WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS PERSONAL ARE PHILS., INC. - AC BLDG SEVILLA LA UNION NL",CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,"WATSONS PERSONAL ARE PHILS., INC. - AC BLDG SEVILLA LA UNION NL",,"WATSONS PERSONAL ARE PHILS., INC.",CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER, WACK WACK GREENHILLS",MANDALUYONG CITY,MNLA,,20-Mar-2023 10:30 am
9173,9173,CWATS01LU2X3419,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS BIG BEN COMPLEX LIPA-3419,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS BIG BEN COMPLEX LIPA-3419,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
10575,10575,CWATS01LU3X4544,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS LUE BLDG. DUMAGUETE-4544,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS LUE BLDG. DUMAGUETE-4544,,WATSONS,CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER, WACK WACK GREENHILLS",MANDALUYONG CITY,,,23-Nov-2022 2:31 pm
9174,9174,CWATS01LW1X3387,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SANTA ANA TAGUIG-3387,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SANTA ANA TAGUIG-3387,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9175,9175,CWATS01LY1X3671,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS THE HUB LINGAYEN-3671,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS THE HUB LINGAYEN-3671,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9176,9176,CWATS01LY2X3681,,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS CLU BLDG BAYBAY-3681,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS CLU BLDG BAYBAY-3681,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",,,14-Dec-2021 1:38 pm
9177,9177,CWATS01LZ1X2658,2658,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000 : WATSONS SAN LORENZO PLACE-2658,CWATS01000 WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,CWATS01000,WATSONS PERSONAL CARE (PHILIPPINES) INC.-1000,WATSONS SAN LORENZO PLACE-2658,,WATSONS PERSONAL CARE (PHILIPPINES),CUSTOMER-Closed Won,"UNIT 211 2/F THE PODIUM ADB AVE, ORTIGAS CENTER,","WACK WACK GREENHILLS, MANDALUYONG CITY",MNLA,,14-Dec-2021 1:38 pm
